Smax_mean,<S^2>_mean,c,dev_Smax_mean,dev_<S^2>_mean
6.68e-06,1.09285,0.0425,5.1e-08,1.10545e-05
6.69e-06,1.09309,0.0426,5.08174e-08,1.1102e-05
6.695e-06,1.09333,0.0427,5.12151e-08,1.11472e-05
6.695e-06,1.09357,0.0428,5.12151e-08,1.11332e-05
6.695e-06,1.09381,0.0429,5.12151e-08,1.11141e-05
6.705e-06,1.09405,0.043,5.15086e-08,1.10355e-05
6.715e-06,1.09429,0.0431,5.13034e-08,1.10497e-05
6.73e-06,1.09453,0.0432,5.14659e-08,1.10906e-05
6.73e-06,1.09477,0.0433,5.14659e-08,1.11385e-05
6.74e-06,1.09501,0.0434,5.1724e-08,1.12105e-05
6.745e-06,1.09525,0.0435,5.16061e-08,1.12547e-05
6.75e-06,1.09549,0.0436,5.14855e-08,1.13266e-05
6.75e-06,1.09573,0.0437,5.14855e-08,1.13841e-05
6.755e-06,1.09597,0.0438,5.1849e-08,1.13726e-05
6.76e-06,1.09621,0.0439,5.1724e-08,1.13239e-05
6.765e-06,1.09645,0.044,5.20811e-08,1.14455e-05
6.775e-06,1.09669,0.0441,5.23025e-08,1.14638e-05
6.79e-06,1.09693,0.0442,5.18938e-08,1.15155e-05
6.79e-06,1.09717,0.0443,5.18938e-08,1.15498e-05
6.795e-06,1.09741,0.0444,5.22352e-08,1.15996e-05
6.795e-06,1.09765,0.0445,5.22352e-08,1.17067e-05
6.795e-06,1.09789,0.0446,5.22352e-08,1.17426e-05
6.8e-06,1.09813,0.0447,5.20919e-08,1.16707e-05
6.81e-06,1.09837,0.0448,5.17969e-08,1.16452e-05
6.81e-06,1.09861,0.0449,5.17969e-08,1.16767e-05
6.815e-06,1.09886,0.045,5.1645e-08,1.17353e-05
6.825e-06,1.0991,0.0451,5.13327e-08,1.16709e-05
6.83e-06,1.09934,0.0452,5.11722e-08,1.17398e-05
6.84e-06,1.09958,0.0453,5.1334e-08,1.1726e-05
6.865e-06,1.09982,0.0454,5.33677e-08,1.18267e-05
6.87e-06,1.10006,0.0455,5.31944e-08,1.18988e-05
6.88e-06,1.10031,0.0456,5.37816e-08,1.19256e-05
6.88e-06,1.10055,0.0457,5.37816e-08,1.1881e-05
6.88e-06,1.10079,0.0458,5.37816e-08,1.19025e-05
6.89e-06,1.10103,0.0459,5.34207e-08,1.20017e-05
6.91e-06,1.10127,0.046,5.40751e-08,1.19416e-05
6.915e-06,1.10152,0.0461,5.48078e-08,1.19662e-05
6.93e-06,1.10176,0.0462,5.4685e-08,1.19444e-05
6.93e-06,1.102,0.0463,5.4685e-08,1.1929e-05
6.945e-06,1.10224,0.0464,5.45413e-08,1.19702e-05
6.95e-06,1.10249,0.0465,5.47952e-08,1.20349e-05
6.955e-06,1.10273,0.0466,5.45873e-08,1.19941e-05
6.98e-06,1.10297,0.0467,5.66928e-08,1.19639e-05
6.99e-06,1.10322,0.0468,5.67061e-08,1.20034e-05
6.995e-06,1.10346,0.0469,5.64874e-08,1.20619e-05
7e-06,1.1037,0.047,5.62657e-08,1.21318e-05
7.005e-06,1.10395,0.0471,5.60409e-08,1.21883e-05
7.02e-06,1.10419,0.0472,5.57994e-08,1.22618e-05
7.02e-06,1.10444,0.0473,5.57994e-08,1.22837e-05
7.03e-06,1.10468,0.0474,5.53245e-08,1.23341e-05
7.035e-06,1.10492,0.0475,5.55364e-08,1.24046e-05
7.04e-06,1.10517,0.0476,5.52927e-08,1.24409e-05
7.04e-06,1.10541,0.0477,5.52927e-08,1.26313e-05
7.04e-06,1.10566,0.0478,5.52927e-08,1.26835e-05
7.04e-06,1.1059,0.0479,5.52927e-08,1.26918e-05
7.04e-06,1.10614,0.048,5.52927e-08,1.28731e-05
7.04e-06,1.10639,0.0481,5.52927e-08,1.28508e-05
7.045e-06,1.10663,0.0482,5.50457e-08,1.28118e-05
7.06e-06,1.10688,0.0483,5.42838e-08,1.27972e-05
7.06e-06,1.10712,0.0484,5.42838e-08,1.28266e-05
7.065e-06,1.10737,0.0485,5.44859e-08,1.29613e-05
7.075e-06,1.10761,0.0486,5.48811e-08,1.29756e-05
7.09e-06,1.10786,0.0487,5.49966e-08,1.29861e-05
7.095e-06,1.1081,0.0488,5.56359e-08,1.30314e-05
7.115e-06,1.10835,0.0489,5.72298e-08,1.30869e-05
7.13e-06,1.10859,0.049,5.68477e-08,1.29782e-05
7.135e-06,1.10884,0.0491,5.65674e-08,1.29059e-05
7.14e-06,1.10908,0.0492,5.62836e-08,1.28644e-05
7.155e-06,1.10933,0.0493,5.58612e-08,1.29007e-05
7.16e-06,1.10957,0.0494,5.64618e-08,1.29744e-05
7.18e-06,1.10982,0.0495,5.57092e-08,1.30307e-05
7.19e-06,1.11007,0.0496,5.55421e-08,1.28903e-05
7.2e-06,1.11031,0.0497,5.62657e-08,1.28358e-05
7.2e-06,1.11056,0.0498,5.62657e-08,1.29067e-05
7.2e-06,1.1108,0.0499,5.62657e-08,1.29851e-05
7.21e-06,1.11105,0.05,5.69713e-08,1.30573e-05
7.22e-06,1.1113,0.0501,5.67813e-08,1.30043e-05
7.23e-06,1.11154,0.0502,5.65819e-08,1.29766e-05
7.24e-06,1.11179,0.0503,5.68167e-08,1.30283e-05
7.245e-06,1.11204,0.0504,5.64874e-08,1.29737e-05
7.245e-06,1.11228,0.0505,5.64874e-08,1.30202e-05
7.245e-06,1.11253,0.0506,5.64874e-08,1.31614e-05
7.26e-06,1.11278,0.0507,5.68167e-08,1.32227e-05
7.265e-06,1.11303,0.0508,5.69217e-08,1.31844e-05
7.275e-06,1.11327,0.0509,5.62378e-08,1.32918e-05
7.295e-06,1.11352,0.051,5.66207e-08,1.33261e-05
7.295e-06,1.11377,0.0511,5.66207e-08,1.33369e-05
7.295e-06,1.11402,0.0512,5.66207e-08,1.33305e-05
7.3e-06,1.11426,0.0513,5.71518e-08,1.34479e-05
7.315e-06,1.11451,0.0514,5.78412e-08,1.34164e-05
7.32e-06,1.11476,0.0515,5.83526e-08,1.34144e-05
7.325e-06,1.11501,0.0516,5.8429e-08,1.3574e-05
7.34e-06,1.11526,0.0517,5.99162e-08,1.34676e-05
7.345e-06,1.11551,0.0518,5.99822e-08,1.34937e-05
7.35e-06,1.11575,0.0519,5.96261e-08,1.3626e-05
7.36e-06,1.116,0.052,5.97482e-08,1.35303e-05
7.365e-06,1.11625,0.0521,5.9806e-08,1.36332e-05
7.375e-06,1.1165,0.0522,5.94943e-08,1.37088e-05
7.39e-06,1.11675,0.0523,5.92202e-08,1.36977e-05
7.395e-06,1.117,0.0524,5.88403e-08,1.36464e-05
7.41e-06,1.11725,0.0525,5.85375e-08,1.36604e-05
7.415e-06,1.1175,0.0526,5.8575e-08,1.37762e-05
7.415e-06,1.11775,0.0527,5.8575e-08,1.3896e-05
7.42e-06,1.118,0.0528,5.81801e-08,1.37955e-05
7.43e-06,1.11824,0.0529,5.78119e-08,1.39003e-05
7.445e-06,1.11849,0.053,5.74577e-08,1.38886e-05
7.445e-06,1.11874,0.0531,5.74577e-08,1.39581e-05
7.455e-06,1.11899,0.0532,5.70627e-08,1.39967e-05
7.46e-06,1.11924,0.0533,5.66396e-08,1.39034e-05
7.46e-06,1.11949,0.0534,5.66396e-08,1.407e-05
7.47e-06,1.11975,0.0535,5.71122e-08,1.41482e-05
7.485e-06,1.12,0.0536,5.67005e-08,1.41315e-05
7.495e-06,1.12025,0.0537,5.67094e-08,1.41424e-05
7.505e-06,1.1205,0.0538,5.67094e-08,1.42323e-05
7.505e-06,1.12075,0.0539,5.67094e-08,1.4216e-05
7.51e-06,1.121,0.054,5.67061e-08,1.43129e-05
7.525e-06,1.12125,0.0541,5.66828e-08,1.43324e-05
7.525e-06,1.1215,0.0542,5.66828e-08,1.42697e-05
7.53e-06,1.12176,0.0543,5.66706e-08,1.43262e-05
7.54e-06,1.12201,0.0544,5.66396e-08,1.43268e-05
7.54e-06,1.12226,0.0545,5.66396e-08,1.43293e-05
7.56e-06,1.12251,0.0546,5.56551e-08,1.4362e-05
7.56e-06,1.12276,0.0547,5.56551e-08,1.44014e-05
7.56e-06,1.12302,0.0548,5.56551e-08,1.43341e-05
7.565e-06,1.12327,0.0549,5.56269e-08,1.43884e-05
7.57e-06,1.12352,0.055,5.55964e-08,1.4441e-05
7.57e-06,1.12377,0.0551,5.55964e-08,1.44864e-05
7.585e-06,1.12402,0.0552,5.68333e-08,1.45002e-05
7.595e-06,1.12428,0.0553,5.63092e-08,1.43918e-05
7.62e-06,1.12453,0.0554,5.8696e-08,1.44628e-05
7.62e-06,1.12478,0.0555,5.8696e-08,1.45148e-05
7.625e-06,1.12503,0.0556,5.86436e-08,1.45828e-05
7.65e-06,1.12529,0.0557,5.87773e-08,1.46406e-05
7.655e-06,1.12554,0.0558,5.87121e-08,1.46447e-05
7.67e-06,1.12579,0.0559,5.85031e-08,1.4724e-05
7.675e-06,1.12605,0.056,5.8429e-08,1.48892e-05
7.68e-06,1.1263,0.0561,5.83526e-08,1.48705e-05
7.69e-06,1.12655,0.0562,5.86232e-08,1.49658e-05
7.69e-06,1.12681,0.0563,5.86232e-08,1.49254e-05
7.695e-06,1.12706,0.0564,5.85407e-08,1.50061e-05
7.705e-06,1.12731,0.0565,5.83687e-08,1.5035e-05
7.715e-06,1.12757,0.0566,5.81877e-08,1.50852e-05
7.725e-06,1.12782,0.0567,5.79974e-08,1.51161e-05
7.73e-06,1.12808,0.0568,5.83311e-08,1.52208e-05
7.73e-06,1.12833,0.0569,5.83311e-08,1.52419e-05
7.78e-06,1.12859,0.057,6.02174e-08,1.53302e-05
7.785e-06,1.12884,0.0571,6.00994e-08,1.54464e-05
7.79e-06,1.1291,0.0572,6.08111e-08,1.54762e-05
7.8e-06,1.12935,0.0573,6.05668e-08,1.53802e-05
7.81e-06,1.12961,0.0574,5.98952e-08,1.5609e-05
7.81e-06,1.12986,0.0575,5.98952e-08,1.56605e-05
7.815e-06,1.13012,0.0576,6.0599e-08,1.56782e-05
7.815e-06,1.13037,0.0577,6.0599e-08,1.56111e-05
7.835e-06,1.13063,0.0578,6.00576e-08,1.56345e-05
7.85e-06,1.13088,0.0579,6.0463e-08,1.56532e-05
7.875e-06,1.13114,0.058,5.97051e-08,1.56935e-05
7.88e-06,1.1314,0.0581,5.9546e-08,1.57565e-05
7.88e-06,1.13165,0.0582,5.9546e-08,1.57683e-05
7.895e-06,1.13191,0.0583,5.90535e-08,1.5786e-05
7.9e-06,1.13217,0.0584,5.88841e-08,1.58174e-05
7.9e-06,1.13242,0.0585,5.88841e-08,1.58396e-05
7.9e-06,1.13268,0.0586,5.88841e-08,1.59519e-05
7.9e-06,1.13293,0.0587,5.88841e-08,1.58326e-05
7.9e-06,1.13319,0.0588,5.88841e-08,1.59182e-05
7.92e-06,1.13345,0.0589,5.90375e-08,1.58922e-05
7.92e-06,1.13371,0.059,5.90375e-08,1.60029e-05
7.94e-06,1.13396,0.0591,5.87303e-08,1.61763e-05
7.955e-06,1.13422,0.0592,5.85836e-08,1.62702e-05
7.965e-06,1.13448,0.0593,5.86179e-08,1.62775e-05
7.97e-06,1.13474,0.0594,5.88457e-08,1.6324e-05
7.975e-06,1.135,0.0595,5.90705e-08,1.64049e-05
7.98e-06,1.13525,0.0596,5.92923e-08,1.6382e-05
7.985e-06,1.13551,0.0597,5.90875e-08,1.66163e-05
7.995e-06,1.13577,0.0598,5.86693e-08,1.65766e-05
7.995e-06,1.13603,0.0599,5.86693e-08,1.64483e-05
8e-06,1.13629,0.06,5.84558e-08,1.6481e-05
8.01e-06,1.13654,0.0601,5.84515e-08,1.64688e-05
8.04e-06,1.1368,0.0602,5.8387e-08,1.6435e-05
8.045e-06,1.13706,0.0603,5.81531e-08,1.65258e-05
8.045e-06,1.13732,0.0604,5.81531e-08,1.6575e-05
8.055e-06,1.13758,0.0605,5.81099e-08,1.66171e-05
8.08e-06,1.13784,0.0606,5.86104e-08,1.67083e-05
8.08e-06,1.1381,0.0607,5.86104e-08,1.68182e-05
8.08e-06,1.13836,0.0608,5.86104e-08,1.69037e-05
8.08e-06,1.13862,0.0609,5.86104e-08,1.69954e-05
8.095e-06,1.13887,0.061,5.87121e-08,1.71191e-05
8.095e-06,1.13913,0.0611,5.87121e-08,1.71646e-05
8.11e-06,1.13939,0.0612,5.87944e-08,1.70734e-05
8.115e-06,1.13965,0.0613,5.89598e-08,1.70861e-05
8.115e-06,1.13991,0.0614,5.89598e-08,1.7085e-05
8.12e-06,1.14017,0.0615,5.8696e-08,1.71073e-05
8.125e-06,1.14043,0.0616,5.8429e-08,1.71601e-05
8.13e-06,1.14069,0.0617,5.81585e-08,1.72416e-05
8.145e-06,1.14095,0.0618,5.90535e-08,1.72783e-05
8.16e-06,1.14121,0.0619,5.90715e-08,1.73752e-05
8.165e-06,1.14147,0.062,5.92149e-08,1.74139e-05
8.17e-06,1.14173,0.0621,5.93558e-08,1.75116e-05
8.175e-06,1.14199,0.0622,5.90705e-08,1.76256e-05
8.18e-06,1.14225,0.0623,5.87816e-08,1.76181e-05
8.185e-06,1.14251,0.0624,5.84891e-08,1.7497e-05
8.21e-06,1.14278,0.0625,5.78466e-08,1.76156e-05
8.21e-06,1.14304,0.0626,5.78466e-08,1.76245e-05
8.21e-06,1.1433,0.0627,5.78466e-08,1.77398e-05
8.22e-06,1.14356,0.0628,5.72221e-08,1.78057e-05
8.22e-06,1.14382,0.0629,5.72221e-08,1.78295e-05
8.245e-06,1.14408,0.063,5.73701e-08,1.79265e-05
8.26e-06,1.14434,0.0631,5.76944e-08,1.79411e-05
8.26e-06,1.14461,0.0632,5.76944e-08,1.79439e-05
8.26e-06,1.14487,0.0633,5.76944e-08,1.81362e-05
8.265e-06,1.14513,0.0634,5.82308e-08,1.79983e-05
8.27e-06,1.14539,0.0635,5.83311e-08,1.79535e-05
8.27e-06,1.14566,0.0636,5.83311e-08,1.77838e-05
8.285e-06,1.14592,0.0637,5.77542e-08,1.78661e-05
8.285e-06,1.14618,0.0638,5.77542e-08,1.79984e-05
8.29e-06,1.14645,0.0639,5.78466e-08,1.81089e-05
8.295e-06,1.14671,0.064,5.79367e-08,1.8189e-05
8.295e-06,1.14697,0.0641,5.79367e-08,1.82596e-05
8.3e-06,1.14724,0.0642,5.80244e-08,1.83534e-05
8.31e-06,1.1475,0.0643,5.81931e-08,1.84847e-05
8.31e-06,1.14776,0.0644,5.81931e-08,1.85264e-05
8.325e-06,1.14802,0.0645,5.79974e-08,1.86495e-05
8.335e-06,1.14829,0.0646,5.8575e-08,1.8823e-05
8.335e-06,1.14855,0.0647,5.8575e-08,1.88361e-05
8.335e-06,1.14881,0.0648,5.8575e-08,1.89398e-05
8.335e-06,1.14908,0.0649,5.8575e-08,1.89223e-05
8.345e-06,1.14934,0.065,5.87121e-08,1.88622e-05
8.345e-06,1.14961,0.0651,5.87121e-08,1.8894e-05
8.365e-06,1.14987,0.0652,6.14635e-08,1.89358e-05
8.395e-06,1.15014,0.0653,6.17571e-08,1.90647e-05
8.395e-06,1.1504,0.0654,6.17571e-08,1.91573e-05
8.4e-06,1.15066,0.0655,6.22041e-08,1.92528e-05
8.4e-06,1.15093,0.0656,6.22041e-08,1.9234e-05
8.4e-06,1.15119,0.0657,6.22041e-08,1.93714e-05
8.41e-06,1.15146,0.0658,6.1876e-08,1.93486e-05
8.41e-06,1.15172,0.0659,6.1876e-08,1.94615e-05
8.415e-06,1.15199,0.066,6.23161e-08,1.94102e-05
8.415e-06,1.15225,0.0661,6.23161e-08,1.9446e-05
8.425e-06,1.15252,0.0662,6.19765e-08,1.95713e-05
8.43e-06,1.15278,0.0663,6.15993e-08,1.96775e-05
8.43e-06,1.15305,0.0664,6.15993e-08,1.96085e-05
8.44e-06,1.15332,0.0665,6.20585e-08,1.96485e-05
8.445e-06,1.15358,0.0666,6.16757e-08,1.96464e-05
8.46e-06,1.15385,0.0667,6.21394e-08,1.96225e-05
8.465e-06,1.15411,0.0668,6.1749e-08,1.96947e-05
8.465e-06,1.15438,0.0669,6.1749e-08,1.97835e-05
8.465e-06,1.15464,0.067,6.1749e-08,1.976e-05
8.47e-06,1.15491,0.0671,6.17622e-08,1.98351e-05
8.475e-06,1.15518,0.0672,6.21788e-08,1.98866e-05
8.475e-06,1.15544,0.0673,6.21788e-08,1.98341e-05
8.475e-06,1.15571,0.0674,6.21788e-08,1.98319e-05
8.485e-06,1.15597,0.0675,6.25977e-08,1.97464e-05
8.5e-06,1.15624,0.0676,6.26067e-08,1.98331e-05
8.5e-06,1.15651,0.0677,6.26067e-08,1.98838e-05
8.5e-06,1.15677,0.0678,6.26067e-08,1.99533e-05
8.52e-06,1.15704,0.0679,6.29908e-08,2.00796e-05
8.525e-06,1.15731,0.068,6.25816e-08,2.02123e-05
8.525e-06,1.15758,0.0681,6.25816e-08,2.03197e-05
8.53e-06,1.15784,0.0682,6.33686e-08,2.04244e-05
8.535e-06,1.15811,0.0683,6.33557e-08,2.04453e-05
8.545e-06,1.15838,0.0684,6.37195e-08,2.03844e-05
8.555e-06,1.15865,0.0685,6.32843e-08,2.04536e-05
8.57e-06,1.15892,0.0686,6.24097e-08,2.03432e-05
8.57e-06,1.15919,0.0687,6.24097e-08,2.0475e-05
8.585e-06,1.15945,0.0688,6.35141e-08,2.06486e-05
8.59e-06,1.15972,0.0689,6.34795e-08,2.07615e-05
8.6e-06,1.15999,0.069,6.34043e-08,2.06494e-05
8.625e-06,1.16026,0.0691,6.47521e-08,2.06994e-05
8.63e-06,1.16052,0.0692,6.43131e-08,2.08336e-05
8.635e-06,1.16079,0.0693,6.42614e-08,2.06601e-05
8.64e-06,1.16106,0.0694,6.38151e-08,2.07232e-05
8.64e-06,1.16133,0.0695,6.38151e-08,2.06811e-05
8.655e-06,1.1616,0.0696,6.52007e-08,2.07544e-05
8.66e-06,1.16188,0.0697,6.55246e-08,2.08453e-05
8.66e-06,1.16215,0.0698,6.55246e-08,2.08661e-05
8.66e-06,1.16242,0.0699,6.55246e-08,2.08979e-05
8.68e-06,1.16269,0.07,6.64082e-08,2.0888e-05
8.69e-06,1.16295,0.0701,6.62681e-08,2.09063e-05
8.695e-06,1.16322,0.0702,6.73241e-08,2.09528e-05
8.7e-06,1.16349,0.0703,6.7623e-08,2.09682e-05
8.705e-06,1.16376,0.0704,6.75477e-08,2.0961e-05
8.71e-06,1.16403,0.0705,6.74704e-08,2.10018e-05
8.725e-06,1.1643,0.0706,6.79704e-08,2.09751e-05
8.74e-06,1.16457,0.0707,6.88163e-08,2.09713e-05
8.76e-06,1.16485,0.0708,6.91804e-08,2.09364e-05
8.77e-06,1.16512,0.0709,6.89877e-08,2.09331e-05
8.775e-06,1.16539,0.071,6.88883e-08,2.10732e-05
8.775e-06,1.16566,0.0711,6.88883e-08,2.10585e-05
8.79e-06,1.16593,0.0712,6.93074e-08,2.09835e-05
8.8e-06,1.1662,0.0713,6.94559e-08,2.09536e-05
8.8e-06,1.16647,0.0714,6.94559e-08,2.11392e-05
8.805e-06,1.16674,0.0715,6.93464e-08,2.10752e-05
8.815e-06,1.16701,0.0716,6.98446e-08,2.12375e-05
8.825e-06,1.16729,0.0717,7.1043e-08,2.13176e-05
8.83e-06,1.16756,0.0718,7.0572e-08,2.14276e-05
8.84e-06,1.16783,0.0719,6.99749e-08,2.14651e-05
8.84e-06,1.1681,0.072,6.99749e-08,2.15438e-05
8.84e-06,1.16837,0.0721,6.99749e-08,2.139e-05
8.84e-06,1.16865,0.0722,6.99749e-08,2.13625e-05
8.845e-06,1.16892,0.0723,7.05675e-08,2.1498e-05
8.86e-06,1.16919,0.0724,7.019e-08,2.16573e-05
8.875e-06,1.16947,0.0725,7.01533e-08,2.16732e-05
8.88e-06,1.16974,0.0726,7.00179e-08,2.16255e-05
8.885e-06,1.17001,0.0727,6.98806e-08,2.16812e-05
8.89e-06,1.17029,0.0728,7.01004e-08,2.17641e-05
8.9e-06,1.17056,0.0729,6.94559e-08,2.19427e-05
8.91e-06,1.17084,0.073,7.09554e-08,2.18691e-05
8.925e-06,1.17111,0.0731,7.0866e-08,2.18426e-05
8.93e-06,1.17139,0.0732,7.07142e-08,2.18455e-05
8.93e-06,1.17166,0.0733,7.07142e-08,2.183e-05
8.93e-06,1.17193,0.0734,7.07142e-08,2.1858e-05
8.93e-06,1.17221,0.0735,7.07142e-08,2.18349e-05
8.935e-06,1.17248,0.0736,7.05604e-08,2.17651e-05
8.94e-06,1.17276,0.0737,7.11146e-08,2.1766e-05
8.945e-06,1.17303,0.0738,7.09581e-08,2.17385e-05
8.95e-06,1.17331,0.0739,7.07995e-08,2.18811e-05
8.955e-06,1.17358,0.074,7.06387e-08,2.17789e-05
8.96e-06,1.17386,0.0741,7.08314e-08,2.17851e-05
8.965e-06,1.17413,0.0742,7.06671e-08,2.18941e-05
8.965e-06,1.17441,0.0743,7.06671e-08,2.18385e-05
8.97e-06,1.17469,0.0744,7.05007e-08,2.19093e-05
8.98e-06,1.17496,0.0745,7.01613e-08,2.1904e-05
9e-06,1.17524,0.0746,7.08881e-08,2.20899e-05
9.01e-06,1.17551,0.0747,7.08846e-08,2.20561e-05
9.015e-06,1.17579,0.0748,7.07027e-08,2.20859e-05
9.02e-06,1.17607,0.0749,7.05185e-08,2.22293e-05
9.03e-06,1.17635,0.075,7.19121e-08,2.21778e-05
9.03e-06,1.17662,0.0751,7.19121e-08,2.21902e-05
9.03e-06,1.1769,0.0752,7.19121e-08,2.21962e-05
9.04e-06,1.17718,0.0753,7.11852e-08,2.22096e-05
9.045e-06,1.17745,0.0754,7.09935e-08,2.22068e-05
9.065e-06,1.17773,0.0755,7.16207e-08,2.22432e-05
9.08e-06,1.17801,0.0756,7.17197e-08,2.22869e-05
9.08e-06,1.17828,0.0757,7.17197e-08,2.23444e-05
9.08e-06,1.17856,0.0758,7.17197e-08,2.24309e-05
9.095e-06,1.17884,0.0759,7.18029e-08,2.25572e-05
9.1e-06,1.17912,0.076,7.19436e-08,2.26029e-05
9.1e-06,1.1794,0.0761,7.19436e-08,2.2601e-05
9.12e-06,1.17968,0.0762,7.14389e-08,2.259e-05
9.13e-06,1.17995,0.0763,7.13509e-08,2.24516e-05
9.14e-06,1.18023,0.0764,7.12558e-08,2.2479e-05
9.155e-06,1.18051,0.0765,7.23259e-08,2.26092e-05
9.155e-06,1.18079,0.0766,7.23259e-08,2.26427e-05
9.16e-06,1.18107,0.0767,7.31351e-08,2.27196e-05
9.17e-06,1.18134,0.0768,7.30216e-08,2.2867e-05
9.185e-06,1.18162,0.0769,7.33538e-08,2.30195e-05
9.19e-06,1.1819,0.077,7.31179e-08,2.30781e-05
9.19e-06,1.18218,0.0771,7.31179e-08,2.30961e-05
9.195e-06,1.18246,0.0772,7.32235e-08,2.30872e-05
9.205e-06,1.18275,0.0773,7.30861e-08,2.31272e-05
9.215e-06,1.18303,0.0774,7.29416e-08,2.31528e-05
9.235e-06,1.18331,0.0775,7.40017e-08,2.31387e-05
9.25e-06,1.18358,0.0776,7.39244e-08,2.30496e-05
9.255e-06,1.18386,0.0777,7.40085e-08,2.30278e-05
9.26e-06,1.18414,0.0778,7.37509e-08,2.30104e-05
9.26e-06,1.18443,0.0779,7.37509e-08,2.31398e-05
9.265e-06,1.18471,0.078,7.38318e-08,2.31177e-05
9.295e-06,1.18499,0.0781,7.66108e-08,2.32421e-05
9.3e-06,1.18527,0.0782,7.63488e-08,2.32868e-05
9.305e-06,1.18555,0.0783,7.60843e-08,2.3304e-05
9.305e-06,1.18584,0.0784,7.60843e-08,2.347e-05
9.315e-06,1.18612,0.0785,7.58793e-08,2.36021e-05
9.32e-06,1.1864,0.0786,7.59397e-08,2.37101e-05
9.33e-06,1.18668,0.0787,7.53918e-08,2.37242e-05
9.34e-06,1.18696,0.0788,7.55017e-08,2.37299e-05
9.35e-06,1.18724,0.0789,7.52717e-08,2.38745e-05
9.36e-06,1.18753,0.079,7.46987e-08,2.4043e-05
9.38e-06,1.18781,0.0791,7.41992e-08,2.40909e-05
9.385e-06,1.18809,0.0792,7.49128e-08,2.42079e-05
9.385e-06,1.18838,0.0793,7.49128e-08,2.39464e-05
9.405e-06,1.18866,0.0794,7.47181e-08,2.41619e-05
9.415e-06,1.18894,0.0795,7.44418e-08,2.42082e-05
9.42e-06,1.18922,0.0796,7.44696e-08,2.42202e-05
9.42e-06,1.1895,0.0797,7.44696e-08,2.41484e-05
9.425e-06,1.18979,0.0798,7.41577e-08,2.42317e-05
9.43e-06,1.19007,0.0799,7.41823e-08,2.43058e-05
9.435e-06,1.19035,0.08,7.38658e-08,2.4211e-05
9.44e-06,1.19063,0.0801,7.49003e-08,2.41674e-05
9.45e-06,1.19092,0.0802,7.49372e-08,2.41309e-05
9.45e-06,1.19121,0.0803,7.49372e-08,2.41885e-05
9.46e-06,1.19149,0.0804,7.53017e-08,2.43566e-05
9.465e-06,1.19177,0.0805,7.49799e-08,2.4539e-05
9.465e-06,1.19205,0.0806,7.49799e-08,2.4562e-05
9.48e-06,1.19234,0.0807,7.53418e-08,2.45586e-05
9.495e-06,1.19262,0.0808,7.46844e-08,2.458e-05
9.5e-06,1.19291,0.0809,7.46853e-08,2.45051e-05
9.505e-06,1.19319,0.081,7.43472e-08,2.45542e-05
9.515e-06,1.19347,0.0811,7.36614e-08,2.4669e-05
9.515e-06,1.19376,0.0812,7.36614e-08,2.46564e-05
9.515e-06,1.19404,0.0813,7.36614e-08,2.48266e-05
9.52e-06,1.19433,0.0814,7.33135e-08,2.49736e-05
9.525e-06,1.19461,0.0815,7.33058e-08,2.50812e-05
9.54e-06,1.1949,0.0816,7.32724e-08,2.52961e-05
9.55e-06,1.19519,0.0817,7.42636e-08,2.53297e-05
9.565e-06,1.19547,0.0818,7.35249e-08,2.54058e-05
9.565e-06,1.19575,0.0819,7.35249e-08,2.54594e-05
9.595e-06,1.19604,0.082,7.26724e-08,2.5537e-05
9.6e-06,1.19633,0.0821,7.29838e-08,2.55379e-05
9.605e-06,1.19661,0.0822,7.29485e-08,2.56632e-05
9.62e-06,1.1969,0.0823,7.28322e-08,2.57136e-05
9.63e-06,1.19719,0.0824,7.27459e-08,2.57736e-05
9.63e-06,1.19747,0.0825,7.27459e-08,2.58545e-05
9.635e-06,1.19776,0.0826,7.27001e-08,2.5856e-05
9.635e-06,1.19805,0.0827,7.27001e-08,2.6184e-05
9.645e-06,1.19833,0.0828,7.26032e-08,2.62187e-05
9.65e-06,1.19862,0.0829,7.25522e-08,2.62948e-05
9.655e-06,1.19891,0.083,7.24994e-08,2.62787e-05
9.66e-06,1.19919,0.0831,7.20971e-08,2.64236e-05
9.665e-06,1.19948,0.0832,7.30793e-08,2.64162e-05
9.665e-06,1.19977,0.0833,7.30793e-08,2.64001e-05
9.67e-06,1.20006,0.0834,7.30216e-08,2.63131e-05
9.675e-06,1.20034,0.0835,7.29623e-08,2.61565e-05
9.675e-06,1.20063,0.0836,7.29623e-08,2.64406e-05
9.675e-06,1.20092,0.0837,7.29623e-08,2.66204e-05
9.685e-06,1.20121,0.0838,7.2145e-08,2.66451e-05
9.695e-06,1.2015,0.0839,7.30517e-08,2.66787e-05
9.7e-06,1.20179,0.084,7.29838e-08,2.68122e-05
9.705e-06,1.20208,0.0841,7.2914e-08,2.67997e-05
9.715e-06,1.20237,0.0842,7.24231e-08,2.68645e-05
9.735e-06,1.20266,0.0843,7.21102e-08,2.6893e-05
9.74e-06,1.20294,0.0844,7.20274e-08,2.69543e-05
9.765e-06,1.20323,0.0845,7.50134e-08,2.69324e-05
9.78e-06,1.20352,0.0846,7.60719e-08,2.70273e-05
9.785e-06,1.20381,0.0847,7.66371e-08,2.69389e-05
9.8e-06,1.2041,0.0848,7.73298e-08,2.69414e-05
