Smax_mean,<S^2>_mean,c,dev_Smax_mean,dev_<S^2>_mean
0.5248,1.48707,0.7108,5.46995e-05,0.00133709
0.524959,1.48605,0.7109,5.34653e-05,0.00133442
0.525118,1.48487,0.711,5.57295e-05,0.00137048
0.525274,1.4838,0.7111,5.48775e-05,0.00134526
0.525431,1.4827,0.7112,5.45236e-05,0.00134899
0.525584,1.48165,0.7113,5.3236e-05,0.00137145
0.52574,1.48045,0.7114,5.22557e-05,0.00131185
0.525898,1.47935,0.7115,5.38608e-05,0.00127005
0.526053,1.47833,0.7116,5.38034e-05,0.00127592
0.526211,1.47727,0.7117,5.51314e-05,0.00132121
0.526367,1.47616,0.7118,5.53165e-05,0.00134304
0.526517,1.47523,0.7119,5.4783e-05,0.00132167
0.526667,1.47435,0.712,5.4868e-05,0.00131305
0.52682,1.47331,0.7121,5.39007e-05,0.00128137
0.526968,1.47248,0.7122,5.29737e-05,0.00130796
0.52712,1.4714,0.7123,5.11711e-05,0.00124997
0.52728,1.47029,0.7124,5.19461e-05,0.00122055
0.52744,1.46914,0.7125,5.19553e-05,0.00123168
0.527593,1.46815,0.7126,5.35967e-05,0.00125149
0.527743,1.46718,0.7127,5.43894e-05,0.00122046
0.527896,1.46619,0.7128,5.21782e-05,0.00117077
0.528052,1.46512,0.7129,5.1974e-05,0.00118818
0.528208,1.46396,0.713,5.17629e-05,0.00120315
0.528363,1.46289,0.7131,5.1814e-05,0.00120787
0.528516,1.46186,0.7132,5.18975e-05,0.00120459
0.528674,1.46079,0.7133,5.19738e-05,0.0011897
0.528828,1.45977,0.7134,5.07049e-05,0.00117349
0.528979,1.45873,0.7135,5.01375e-05,0.00120798
0.529131,1.45774,0.7136,4.95212e-05,0.00124422
0.529292,1.45668,0.7137,4.91305e-05,0.00122379
0.529444,1.45571,0.7138,4.89804e-05,0.00121951
0.529597,1.45475,0.7139,4.94823e-05,0.00119208
0.529755,1.45368,0.714,4.85808e-05,0.00119964
0.52991,1.45263,0.7141,4.92464e-05,0.00121006
0.530061,1.45169,0.7142,4.91069e-05,0.00115933
0.530214,1.45064,0.7143,4.98449e-05,0.00110782
0.53037,1.44962,0.7144,4.84917e-05,0.00112508
0.53052,1.44868,0.7145,4.90398e-05,0.00109987
0.530675,1.44771,0.7146,4.95034e-05,0.00114185
0.53083,1.44659,0.7147,5.0997e-05,0.00116598
0.530979,1.44579,0.7148,4.96524e-05,0.00119004
0.531131,1.44475,0.7149,5.02065e-05,0.0012042
0.531281,1.44383,0.715,5.20556e-05,0.00118529
0.531438,1.44278,0.7151,5.31685e-05,0.00120636
0.531583,1.44188,0.7152,5.15914e-05,0.00119654
0.531734,1.44091,0.7153,5.02757e-05,0.00118351
0.531888,1.43979,0.7154,4.77435e-05,0.0011215
0.53204,1.43873,0.7155,4.70487e-05,0.00118006
0.53219,1.43782,0.7156,4.8867e-05,0.00124436
0.532343,1.43672,0.7157,4.58333e-05,0.00127521
0.532489,1.43584,0.7158,4.55942e-05,0.00129999
0.532644,1.43482,0.7159,4.67405e-05,0.00132314
0.532795,1.43392,0.716,4.8183e-05,0.00133336
0.532947,1.43283,0.7161,4.91949e-05,0.0013461
0.533095,1.43195,0.7162,4.83797e-05,0.00134845
0.533242,1.43101,0.7163,4.88469e-05,0.00126141
0.533399,1.42983,0.7164,4.92878e-05,0.00123296
0.53355,1.42881,0.7165,4.84917e-05,0.00129258
0.533697,1.4279,0.7166,4.87155e-05,0.00135006
0.533849,1.42687,0.7167,4.70549e-05,0.00128986
0.534001,1.42581,0.7168,4.80938e-05,0.00123979
0.534155,1.42471,0.7169,4.85369e-05,0.0012027
0.534305,1.4236,0.717,4.94836e-05,0.00120867
0.534461,1.42261,0.7171,5.03625e-05,0.00126096
0.534612,1.42167,0.7172,4.99125e-05,0.00123117
0.534767,1.42068,0.7173,4.95076e-05,0.00122888
0.534916,1.41984,0.7174,4.8829e-05,0.00123825
0.535064,1.41895,0.7175,4.86923e-05,0.00126448
0.535212,1.41802,0.7176,4.93453e-05,0.00124791
0.535364,1.41709,0.7177,4.84872e-05,0.00121599
0.535515,1.41616,0.7178,4.84075e-05,0.00120865
0.535669,1.41505,0.7179,4.63864e-05,0.00119819
0.535823,1.41387,0.718,4.70629e-05,0.00120273
0.535973,1.41306,0.7181,4.59339e-05,0.00123106
0.536127,1.41201,0.7182,4.43916e-05,0.00117806
0.536275,1.41117,0.7183,4.56758e-05,0.00118421
0.536423,1.41019,0.7184,4.63729e-05,0.0011322
0.536578,1.40924,0.7185,4.78523e-05,0.00116914
0.536733,1.40821,0.7186,4.63858e-05,0.00114295
0.536882,1.40729,0.7187,4.44962e-05,0.00110043
0.537034,1.4063,0.7188,4.46926e-05,0.00105547
0.537187,1.40535,0.7189,4.39371e-05,0.00104062
0.537341,1.40412,0.719,4.3048e-05,0.000964001
0.53749,1.40308,0.7191,4.28653e-05,0.000922896
0.537637,1.40213,0.7192,4.28164e-05,0.000889979
0.537783,1.40126,0.7193,4.24963e-05,0.000913055
0.537934,1.40025,0.7194,4.27117e-05,0.000934858
0.538086,1.39928,0.7195,4.33966e-05,0.000859455
0.538233,1.39836,0.7196,4.4044e-05,0.000856431
0.538385,1.39743,0.7197,4.47659e-05,0.000829844
0.538535,1.39646,0.7198,4.45224e-05,0.000860396
0.538683,1.39553,0.7199,4.47158e-05,0.000839924
0.538832,1.39466,0.72,4.41678e-05,0.00086073
0.538976,1.39385,0.7201,4.71335e-05,0.000875049
0.539126,1.39288,0.7202,4.89044e-05,0.000894254
0.539277,1.39192,0.7203,4.85238e-05,0.000860878
0.539428,1.39092,0.7204,4.97712e-05,0.000837465
0.539578,1.3899,0.7205,5.07775e-05,0.000870711
0.539728,1.38889,0.7206,5.05514e-05,0.000852558
0.53988,1.38775,0.7207,5.05663e-05,0.000972775
0.540026,1.38686,0.7208,5.09442e-05,0.000988388
0.540174,1.38593,0.7209,5.12992e-05,0.000987408
0.54032,1.38499,0.721,5.08543e-05,0.000956163
0.540471,1.38405,0.7211,5.18807e-05,0.000972855
0.540622,1.38304,0.7212,5.17151e-05,0.000955985
0.540774,1.38203,0.7213,5.06136e-05,0.00100205
0.540925,1.38095,0.7214,5.0458e-05,0.000983439
0.54107,1.37998,0.7215,4.96069e-05,0.000935764
0.541225,1.37897,0.7216,4.97913e-05,0.000925585
0.541375,1.3781,0.7217,5.08175e-05,0.000931865
0.541517,1.37732,0.7218,4.86381e-05,0.00101342
0.541661,1.37647,0.7219,5.04035e-05,0.00105696
0.541801,1.37572,0.722,5.01241e-05,0.00105187
0.541951,1.37472,0.7221,4.92572e-05,0.000978134
0.542099,1.3739,0.7222,4.99142e-05,0.000938957
0.542249,1.373,0.7223,5.08814e-05,0.000946937
0.542395,1.37209,0.7224,5.10608e-05,0.000902258
0.54254,1.37115,0.7225,5.13385e-05,0.000930104
0.542686,1.37027,0.7226,5.1369e-05,0.000915093
0.542836,1.36929,0.7227,4.94771e-05,0.000939225
0.542982,1.36833,0.7228,4.98496e-05,0.00093791
0.543125,1.36749,0.7229,4.85311e-05,0.000918833
0.543281,1.36638,0.723,4.76615e-05,0.000935501
0.54343,1.36543,0.7231,4.73247e-05,0.000940276
0.543575,1.3646,0.7232,4.62851e-05,0.000885079
0.543724,1.36369,0.7233,4.82688e-05,0.000872091
0.543871,1.36275,0.7234,4.8323e-05,0.000825041
0.544021,1.36168,0.7235,4.7519e-05,0.00079028
0.54417,1.36081,0.7236,4.7449e-05,0.000813276
0.544318,1.35988,0.7237,4.84246e-05,0.000920461
0.544465,1.35897,0.7238,4.8469e-05,0.000897877
0.544615,1.35802,0.7239,4.87161e-05,0.000881509
0.544761,1.35717,0.724,4.76889e-05,0.000833113
0.544911,1.35626,0.7241,4.60927e-05,0.000798062
0.545059,1.35537,0.7242,4.65578e-05,0.000796132
0.545205,1.35456,0.7243,4.77685e-05,0.000792288
0.545346,1.35372,0.7244,4.74012e-05,0.000806114
0.545492,1.35276,0.7245,4.65226e-05,0.000778126
0.545639,1.35168,0.7246,4.3961e-05,0.000813335
0.545788,1.35075,0.7247,4.51789e-05,0.000808486
0.545939,1.34973,0.7248,4.61284e-05,0.000774678
0.546089,1.34868,0.7249,4.70788e-05,0.000734103
0.546237,1.34768,0.725,4.80037e-05,0.000745663
0.546382,1.34688,0.7251,4.68026e-05,0.000723788
0.546533,1.3459,0.7252,4.68535e-05,0.000740085
0.546677,1.34502,0.7253,4.51643e-05,0.000733039
0.546826,1.34407,0.7254,4.29077e-05,0.000720524
0.546975,1.34307,0.7255,4.49252e-05,0.00073052
0.547125,1.34216,0.7256,4.56312e-05,0.000752072
0.547268,1.34129,0.7257,4.62489e-05,0.000811361
0.547415,1.34026,0.7258,4.54893e-05,0.000898599
0.547564,1.33934,0.7259,4.42541e-05,0.000928146
0.547705,1.3385,0.726,4.39075e-05,0.000901503
0.547849,1.3376,0.7261,4.22285e-05,0.00087163
0.547996,1.33666,0.7262,4.17859e-05,0.000871432
0.548142,1.33567,0.7263,4.06997e-05,0.000859824
0.54829,1.33483,0.7264,3.75002e-05,0.000853255
0.548437,1.33384,0.7265,3.78077e-05,0.000831359
0.548582,1.33291,0.7266,3.69414e-05,0.000837031
0.548729,1.33184,0.7267,3.86363e-05,0.00077654
0.548875,1.33092,0.7268,3.81232e-05,0.000804166
0.549019,1.33003,0.7269,3.79778e-05,0.000828706
0.549162,1.32917,0.727,3.62976e-05,0.000850158
0.549306,1.32835,0.7271,3.64293e-05,0.000835467
0.549447,1.32754,0.7272,3.73295e-05,0.000779969
0.549592,1.32672,0.7273,3.64235e-05,0.000750536
0.549735,1.32583,0.7274,3.75261e-05,0.000718631
0.549878,1.32501,0.7275,3.78171e-05,0.000700661
0.550023,1.32403,0.7276,3.78222e-05,0.000680813
0.55017,1.32311,0.7277,3.72111e-05,0.00064944
0.550313,1.32223,0.7278,3.75889e-05,0.00065271
0.550457,1.32131,0.7279,3.74688e-05,0.000649679
0.550606,1.32026,0.728,3.88779e-05,0.000612594
0.55075,1.31947,0.7281,3.79199e-05,0.000640586
0.550894,1.3186,0.7282,3.72375e-05,0.000642677
0.551038,1.3178,0.7283,3.7176e-05,0.00066678
0.551181,1.31694,0.7284,3.9389e-05,0.000721791
0.551327,1.316,0.7285,4.0636e-05,0.000796579
0.551469,1.31513,0.7286,4.06865e-05,0.000787689
0.551613,1.31433,0.7287,4.14849e-05,0.00079804
0.551752,1.31357,0.7288,4.35969e-05,0.000758716
0.551898,1.31265,0.7289,4.44025e-05,0.000777081
0.55204,1.3119,0.729,4.50724e-05,0.000777104
0.552183,1.31112,0.7291,4.55361e-05,0.000753715
0.552329,1.31003,0.7292,4.66674e-05,0.00072394
0.552472,1.30914,0.7293,4.66185e-05,0.00079785
0.552616,1.30826,0.7294,4.5866e-05,0.000830154
0.552761,1.3075,0.7295,4.56217e-05,0.00084018
0.552903,1.30664,0.7296,4.73278e-05,0.000831782
0.553048,1.30577,0.7297,4.62282e-05,0.000810655
0.553192,1.30489,0.7298,4.526e-05,0.00077971
0.553337,1.30392,0.7299,4.49733e-05,0.000739974
0.55348,1.30307,0.73,4.58491e-05,0.000720568
0.55362,1.30234,0.7301,4.62926e-05,0.000742499
0.553765,1.30146,0.7302,4.66338e-05,0.000762543
0.553904,1.30075,0.7303,4.62543e-05,0.000769038
0.554046,1.29996,0.7304,4.5714e-05,0.00076728
0.554186,1.29919,0.7305,4.6245e-05,0.000772519
0.55433,1.29822,0.7306,4.64096e-05,0.00075663
0.554473,1.29735,0.7307,4.74485e-05,0.000812785
0.554616,1.29655,0.7308,4.75135e-05,0.000805716
0.554759,1.29567,0.7309,4.70438e-05,0.000847334
0.554907,1.29467,0.731,4.87842e-05,0.000818431
0.555047,1.29385,0.7311,4.90028e-05,0.000850524
0.555188,1.29302,0.7312,4.79183e-05,0.000786564
0.555332,1.29211,0.7313,4.76904e-05,0.000782999
0.555474,1.29129,0.7314,4.74376e-05,0.00079294
0.555613,1.29051,0.7315,4.66041e-05,0.000707465
0.555753,1.28976,0.7316,4.72614e-05,0.000718377
0.555893,1.28894,0.7317,4.7738e-05,0.000656287
0.556041,1.28806,0.7318,4.85587e-05,0.000618279
0.55618,1.2873,0.7319,4.76404e-05,0.000610089
0.556321,1.28647,0.732,4.74322e-05,0.000612808
0.556464,1.28555,0.7321,4.77492e-05,0.000620638
0.556607,1.28463,0.7322,4.73404e-05,0.000664067
0.556754,1.28367,0.7323,4.89432e-05,0.000700096
0.556899,1.28281,0.7324,4.94991e-05,0.000674315
0.557042,1.28193,0.7325,4.86816e-05,0.000666426
0.557189,1.28099,0.7326,4.86222e-05,0.000695917
0.557331,1.28014,0.7327,4.91506e-05,0.000633686
0.557476,1.27928,0.7328,4.8367e-05,0.000614372
0.557622,1.27843,0.7329,4.90558e-05,0.000628032
0.557759,1.27769,0.733,4.8567e-05,0.000621818
0.557902,1.27677,0.7331,4.88124e-05,0.000638337
0.55805,1.27585,0.7332,5.04141e-05,0.000626796
0.558192,1.275,0.7333,4.95e-05,0.0006498
0.558336,1.27404,0.7334,4.84894e-05,0.000641362
0.558476,1.27323,0.7335,4.77485e-05,0.000653938
0.558616,1.27245,0.7336,4.64246e-05,0.000603052
0.558751,1.27166,0.7337,4.6925e-05,0.000580962
0.558889,1.27087,0.7338,4.70244e-05,0.000581762
0.559032,1.27008,0.7339,4.74412e-05,0.000601256
0.559175,1.26918,0.734,4.67487e-05,0.000610111
0.559313,1.26837,0.7341,4.57384e-05,0.000574083
0.559456,1.26748,0.7342,4.80109e-05,0.000596743
0.559595,1.26667,0.7343,4.85558e-05,0.000601767
0.559735,1.26589,0.7344,4.98717e-05,0.000582125
0.559874,1.26513,0.7345,4.94582e-05,0.00056216
0.560019,1.2643,0.7346,4.86564e-05,0.000566878
0.560158,1.26358,0.7347,4.80324e-05,0.000516682
0.560298,1.26279,0.7348,4.76289e-05,0.000517568
0.560442,1.26182,0.7349,4.60929e-05,0.000587647
0.560584,1.26098,0.735,4.64138e-05,0.000568758
0.560729,1.26001,0.7351,4.65384e-05,0.000611777
0.560874,1.25905,0.7352,4.72838e-05,0.000614788
0.561017,1.25815,0.7353,4.86562e-05,0.000597107
0.561154,1.25742,0.7354,4.91203e-05,0.000624461
0.561293,1.25663,0.7355,4.87622e-05,0.000628614
0.561439,1.25574,0.7356,4.96244e-05,0.000605818
0.561576,1.25498,0.7357,5.0564e-05,0.000620387
0.561715,1.25414,0.7358,5.00912e-05,0.000627168
0.561858,1.2534,0.7359,4.90164e-05,0.000616939
0.561995,1.25266,0.736,4.82595e-05,0.000617685
0.562134,1.25193,0.7361,4.75354e-05,0.000621595
0.562271,1.25121,0.7362,4.80563e-05,0.000625897
0.562411,1.25041,0.7363,4.9039e-05,0.000629484
0.56255,1.24964,0.7364,4.81075e-05,0.000618053
0.562686,1.24885,0.7365,4.82965e-05,0.000618701
0.562825,1.2481,0.7366,4.67504e-05,0.000612883
0.562962,1.24727,0.7367,4.83669e-05,0.000651373
0.563102,1.24657,0.7368,4.80483e-05,0.000608804
0.563244,1.24569,0.7369,4.80279e-05,0.000619884
0.563388,1.24482,0.737,4.88955e-05,0.000570773
0.563524,1.24421,0.7371,4.81059e-05,0.000560259
0.563657,1.24347,0.7372,4.79574e-05,0.000549671
0.563793,1.24272,0.7373,4.78978e-05,0.000585282
0.563931,1.24192,0.7374,4.7542e-05,0.00055331
0.564069,1.24114,0.7375,4.62876e-05,0.000552256
0.564212,1.24027,0.7376,4.55019e-05,0.00054944
0.564351,1.2394,0.7377,4.38948e-05,0.000560777
0.564488,1.23861,0.7378,4.31809e-05,0.000592012
0.564631,1.23768,0.7379,4.15309e-05,0.000595285
0.564771,1.2369,0.738,4.11807e-05,0.000599598
0.564911,1.23604,0.7381,4.20967e-05,0.000618768
0.565053,1.23508,0.7382,4.10515e-05,0.000651653
0.565194,1.2343,0.7383,4.08373e-05,0.000665167
0.565334,1.23354,0.7384,3.95722e-05,0.000673058
0.565469,1.23282,0.7385,3.95997e-05,0.00062754
0.565607,1.23206,0.7386,4.12163e-05,0.000627941
0.565747,1.23126,0.7387,4.32274e-05,0.000632113
0.565883,1.23059,0.7388,4.34656e-05,0.000655069
0.566024,1.22971,0.7389,4.39909e-05,0.00068927
0.566162,1.22887,0.739,4.47971e-05,0.00073941
0.5663,1.22806,0.7391,4.43386e-05,0.00070937
0.56644,1.2272,0.7392,4.55888e-05,0.00071113
0.566584,1.22634,0.7393,4.57775e-05,0.00070508
0.566727,1.22543,0.7394,4.61225e-05,0.000704063
0.566868,1.22458,0.7395,4.49713e-05,0.000688076
0.567006,1.22377,0.7396,4.45727e-05,0.000669803
0.567144,1.22302,0.7397,4.56262e-05,0.000675314
0.567284,1.22223,0.7398,4.64974e-05,0.000655663
0.567425,1.22141,0.7399,4.73379e-05,0.000638901
0.567563,1.22066,0.74,4.76942e-05,0.000655498
0.567702,1.21981,0.7401,4.81088e-05,0.000662465
0.567835,1.21908,0.7402,4.78817e-05,0.000681526
0.567976,1.21821,0.7403,4.82464e-05,0.000665666
0.568121,1.21731,0.7404,4.76867e-05,0.000631575
0.568259,1.21648,0.7405,4.74669e-05,0.000677971
0.568397,1.21566,0.7406,4.75072e-05,0.000685318
0.568534,1.21484,0.7407,4.51557e-05,0.000628804
0.568671,1.21403,0.7408,4.55178e-05,0.000607648
0.568812,1.21321,0.7409,4.60633e-05,0.000599102
0.568949,1.21251,0.741,4.62595e-05,0.000616092
0.569088,1.21164,0.7411,4.62243e-05,0.000620054
0.569224,1.21093,0.7412,4.55554e-05,0.000608788
0.569362,1.21019,0.7413,4.7186e-05,0.000595415
0.569495,1.20947,0.7414,4.63973e-05,0.000588322
0.569627,1.20883,0.7415,4.66702e-05,0.000601912
0.56976,1.20815,0.7416,4.73624e-05,0.000605835
0.569896,1.20739,0.7417,4.85449e-05,0.000579484
0.570033,1.20657,0.7418,4.87618e-05,0.000560026
0.570173,1.20571,0.7419,4.95797e-05,0.000573453
0.570305,1.20501,0.742,4.9897e-05,0.000594108
0.570441,1.20431,0.7421,4.95466e-05,0.00058422
0.570576,1.2036,0.7422,4.97596e-05,0.000581835
0.570714,1.20281,0.7423,5.1627e-05,0.00061816
0.570851,1.20212,0.7424,5.10406e-05,0.000629797
0.570989,1.20133,0.7425,5.03895e-05,0.000616624
0.571122,1.20063,0.7426,5.151e-05,0.000624674
0.571265,1.19972,0.7427,5.29062e-05,0.000679458
0.571401,1.199,0.7428,5.31292e-05,0.000660904
0.571534,1.19827,0.7429,5.46681e-05,0.000685609
0.57167,1.1975,0.743,5.51035e-05,0.00070539
0.571803,1.19678,0.7431,5.51115e-05,0.000679206
0.571941,1.19593,0.7432,5.45908e-05,0.000663022
0.572077,1.19518,0.7433,5.52735e-05,0.00065543
0.572216,1.19436,0.7434,5.65238e-05,0.000613342
0.572349,1.1937,0.7435,5.72206e-05,0.000589757
0.572485,1.19294,0.7436,5.60823e-05,0.000577231
0.572621,1.19229,0.7437,5.65036e-05,0.000588652
0.572761,1.19145,0.7438,5.56701e-05,0.000598909
0.572892,1.19078,0.7439,5.59663e-05,0.000620598
0.57303,1.18996,0.744,5.5339e-05,0.000642381
0.573167,1.18916,0.7441,5.62959e-05,0.000635991
0.573305,1.18838,0.7442,5.62795e-05,0.000606854
0.573442,1.18767,0.7443,5.601e-05,0.000591637
0.573577,1.18694,0.7444,5.62149e-05,0.000622565
0.573714,1.18615,0.7445,5.5298e-05,0.000667443
0.573852,1.18545,0.7446,5.60173e-05,0.000660776
0.573986,1.18473,0.7447,5.79273e-05,0.000622579
0.574119,1.18406,0.7448,5.85742e-05,0.000616784
0.574259,1.18314,0.7449,5.92795e-05,0.000672994
0.574393,1.18237,0.745,5.93133e-05,0.00066012
0.574534,1.18152,0.7451,5.90784e-05,0.000674174
0.574669,1.18078,0.7452,5.94069e-05,0.000680237
0.574804,1.17992,0.7453,5.9706e-05,0.000630929
0.574941,1.17912,0.7454,5.93006e-05,0.000637467
0.575074,1.17847,0.7455,6.0578e-05,0.000643693
0.575207,1.17775,0.7456,6.11937e-05,0.000620984
0.575342,1.17699,0.7457,5.96961e-05,0.000580793
0.575478,1.17615,0.7458,5.9286e-05,0.00056399
0.575612,1.17535,0.7459,5.77982e-05,0.000530084
0.575748,1.17455,0.746,5.74811e-05,0.000537515
0.575885,1.17378,0.7461,5.63949e-05,0.000520839
0.576017,1.17308,0.7462,5.56882e-05,0.000522119
0.576151,1.17229,0.7463,5.6993e-05,0.00055586
0.576285,1.17153,0.7464,5.78856e-05,0.000583851
0.576421,1.17078,0.7465,5.78252e-05,0.000616631
0.576556,1.17002,0.7466,5.86659e-05,0.000579614
0.576689,1.16934,0.7467,5.72125e-05,0.000587874
0.576818,1.16872,0.7468,5.79407e-05,0.000609282
0.576953,1.16806,0.7469,5.82021e-05,0.000613973
0.577088,1.16737,0.747,5.77575e-05,0.000633774
0.577223,1.16663,0.7471,5.70144e-05,0.000636183
0.577352,1.16604,0.7472,5.73489e-05,0.000623971
0.577486,1.16529,0.7473,5.74557e-05,0.000634999
0.577616,1.16469,0.7474,5.7732e-05,0.000638376
0.577745,1.16403,0.7475,5.69296e-05,0.000600093
0.577875,1.16337,0.7476,5.75752e-05,0.000619381
0.578009,1.16263,0.7477,6.00457e-05,0.000638884
0.578141,1.16191,0.7478,6.02358e-05,0.000650036
0.578269,1.16129,0.7479,5.98341e-05,0.00062214
0.578403,1.1606,0.748,5.94116e-05,0.000635762
0.578535,1.15993,0.7481,6.07189e-05,0.000640608
0.578669,1.15921,0.7482,6.03628e-05,0.000647519
0.578804,1.15846,0.7483,5.9796e-05,0.000639839
0.578934,1.15785,0.7484,6.02742e-05,0.00064271
0.579067,1.15722,0.7485,6.06212e-05,0.000652234
0.579196,1.15659,0.7486,5.95331e-05,0.000644351
0.579327,1.15595,0.7487,6.01404e-05,0.000643674
0.579459,1.15525,0.7488,5.83589e-05,0.00063955
0.579594,1.1545,0.7489,5.60103e-05,0.000615428
0.579723,1.1538,0.749,5.72996e-05,0.000631747
0.579856,1.15306,0.7491,5.71077e-05,0.000642716
0.579988,1.15228,0.7492,5.7835e-05,0.000639019
0.580118,1.15162,0.7493,5.78952e-05,0.000618222
0.580252,1.15091,0.7494,5.91123e-05,0.000599918
0.58038,1.1503,0.7495,5.88888e-05,0.000628202
0.580508,1.14968,0.7496,5.93717e-05,0.000639562
0.580638,1.14901,0.7497,5.9885e-05,0.000587932
0.58077,1.1483,0.7498,6.06179e-05,0.00060971
0.580903,1.14745,0.7499,5.80084e-05,0.000575976
0.581033,1.14674,0.75,5.90842e-05,0.000571035
0.581166,1.14606,0.7501,5.74897e-05,0.000560354
0.581297,1.14541,0.7502,5.79706e-05,0.00059642
0.581424,1.14475,0.7503,5.79891e-05,0.000612382
0.58156,1.14402,0.7504,5.77338e-05,0.000597691
0.581692,1.1433,0.7505,5.83541e-05,0.000616096
0.581822,1.14262,0.7506,5.88624e-05,0.000596602
0.581952,1.14192,0.7507,5.96745e-05,0.000598349
0.582082,1.14121,0.7508,6.00427e-05,0.000645421
0.582212,1.14057,0.7509,5.95003e-05,0.000631751
0.582347,1.13989,0.751,5.84082e-05,0.000584498
0.582481,1.13921,0.7511,5.68804e-05,0.000586689
0.582612,1.13858,0.7512,5.67755e-05,0.000562754
0.582748,1.13776,0.7513,5.58108e-05,0.000543845
0.58288,1.13705,0.7514,5.54782e-05,0.000574824
0.583014,1.13624,0.7515,5.52262e-05,0.000565352
0.583144,1.1355,0.7516,5.61429e-05,0.000566659
0.583277,1.1348,0.7517,5.63402e-05,0.000555472
0.583418,1.13397,0.7518,5.61894e-05,0.000542954
0.583551,1.13326,0.7519,5.62895e-05,0.000557876
0.583683,1.13253,0.752,5.57817e-05,0.000581875
0.583812,1.13188,0.7521,5.56647e-05,0.000584058
0.58394,1.13131,0.7522,5.57199e-05,0.000569792
0.584074,1.13058,0.7523,5.61692e-05,0.000560861
0.584211,1.12976,0.7524,5.70837e-05,0.000584606
0.584344,1.12904,0.7525,5.71369e-05,0.00060094
0.584476,1.12833,0.7526,5.76177e-05,0.00061745
0.584608,1.12766,0.7527,5.82116e-05,0.00064892
0.584741,1.12694,0.7528,5.91339e-05,0.000631433
0.58487,1.12633,0.7529,5.85587e-05,0.000630129
0.584999,1.12569,0.753,5.88378e-05,0.000642678
0.585131,1.12503,0.7531,5.99478e-05,0.000628783
0.585264,1.12429,0.7532,5.93391e-05,0.000647563
0.585396,1.1236,0.7533,5.97376e-05,0.000635196
0.585528,1.12289,0.7534,6.10912e-05,0.000617032
0.585662,1.12214,0.7535,6.15526e-05,0.000652252
0.585792,1.12147,0.7536,6.118e-05,0.000653741
0.585922,1.12078,0.7537,6.21366e-05,0.000682736
0.586053,1.12002,0.7538,6.15047e-05,0.000689559
0.586182,1.1194,0.7539,6.20978e-05,0.000690707
0.586311,1.11872,0.754,6.10701e-05,0.000676486
0.586442,1.11801,0.7541,6.11505e-05,0.000700931
0.586578,1.11723,0.7542,6.14003e-05,0.00070609
0.586713,1.11642,0.7543,6.24576e-05,0.000763068
0.586845,1.11569,0.7544,6.26383e-05,0.000774623
0.586973,1.11506,0.7545,6.39505e-05,0.000768745
0.587101,1.11438,0.7546,6.41777e-05,0.00077326
0.587229,1.11376,0.7547,6.43054e-05,0.000765559
0.587358,1.11304,0.7548,6.42881e-05,0.000736881
0.587486,1.11239,0.7549,6.24486e-05,0.000692936
0.587613,1.11176,0.755,6.13653e-05,0.000693959
0.587739,1.11117,0.7551,6.17604e-05,0.000699999
0.587872,1.11041,0.7552,6.26323e-05,0.000737523
0.588004,1.10974,0.7553,6.42757e-05,0.000742704
0.588134,1.10911,0.7554,6.41561e-05,0.000756815
0.588261,1.1085,0.7555,6.5041e-05,0.000750699
0.588391,1.10781,0.7556,6.38143e-05,0.000754806
0.588525,1.10713,0.7557,6.3606e-05,0.000723636
0.588653,1.10649,0.7558,6.42888e-05,0.000718278
0.588781,1.10587,0.7559,6.35006e-05,0.000699945
0.588912,1.10523,0.756,6.34919e-05,0.000691568
0.589041,1.1045,0.7561,6.38079e-05,0.000699346
0.589171,1.10381,0.7562,6.39248e-05,0.000719172
0.589297,1.10319,0.7563,6.24096e-05,0.000686824
0.589428,1.10256,0.7564,6.26381e-05,0.000684909
0.58956,1.10178,0.7565,6.43518e-05,0.000730733
0.589693,1.1011,0.7566,6.45903e-05,0.000707468
0.589821,1.10045,0.7567,6.60546e-05,0.000711724
0.589947,1.09989,0.7568,6.5887e-05,0.000706739
0.590078,1.09924,0.7569,6.74782e-05,0.000718035
0.590208,1.09859,0.757,6.78345e-05,0.00069653
0.590345,1.09778,0.7571,6.76964e-05,0.000690462
0.590472,1.09714,0.7572,6.67456e-05,0.000659863
0.590599,1.09651,0.7573,6.59515e-05,0.000663149
0.590731,1.09579,0.7574,6.61988e-05,0.000651624
0.590857,1.09523,0.7575,6.5605e-05,0.000648113
0.590987,1.09465,0.7576,6.58587e-05,0.000635147
0.591116,1.09403,0.7577,6.4427e-05,0.000639895
0.591245,1.09328,0.7578,6.40109e-05,0.000623695
0.591375,1.09254,0.7579,6.50641e-05,0.000652995
0.5915,1.09196,0.758,6.64721e-05,0.000627307
0.59163,1.09127,0.7581,6.65306e-05,0.000627747
0.591763,1.0906,0.7582,6.57027e-05,0.000611585
0.591894,1.08993,0.7583,6.69718e-05,0.00061654
0.592023,1.08924,0.7584,6.8351e-05,0.000651806
0.592151,1.08856,0.7585,6.70845e-05,0.000619798
0.592278,1.08795,0.7586,6.72939e-05,0.000620161
0.592408,1.08723,0.7587,6.81024e-05,0.000620935
0.592537,1.08662,0.7588,6.83132e-05,0.000635614
0.592668,1.08589,0.7589,6.8154e-05,0.000651023
0.592794,1.08528,0.759,6.83847e-05,0.000660828
